,Transformation parameter epsilon,RMS CML PLM,Parameter A,Parameter gamma,Inverse parameter A,Inverse parameter gamma
55,0.1694668457481229,0.30047523250860214,1.774248549490135e-07,3.90831874613878,3.4408117967601364e-07,3.90831874613878
56,0.1722449907603872,0.30047365327525877,1.7551155901421039e-07,3.9083154653865826,3.440863575610909e-07,3.9083154653865826
57,0.17502313577265152,0.30047208654082674,1.7361887178696137e-07,3.9083122173401077,3.4409148425737624e-07,3.9083122173401077
58,0.17780128078491583,0.300470519871699,1.7174669074415897e-07,3.9083088470963077,3.4409678920582923e-07,3.9083088470963077
59,0.18057942579718014,0.3004689543859684,1.6989477470920579e-07,3.908305378717687,3.4410223715087343e-07,3.908305378717687
60,0.18335757080944445,0.30046739128995953,1.6806289815969717e-07,3.908301819406501,3.4410781733063603e-07,3.908301819406501
61,0.18613571582170876,0.30046581851938875,1.6625092408736455e-07,3.9082980614395093,3.441136894126399e-07,3.9082980614395093
62,0.18891386083397307,0.30046426804768206,1.6445840182251735e-07,3.9082944200150584,3.441193861509271e-07,3.9082944200150584
63,0.19169200584623738,0.300462712325457,1.6268533511103668e-07,3.9082906058361018,3.441253364948319e-07,3.9082906058361018
64,0.1944701508585017,0.3004611597832801,1.6093143080113204e-07,3.908286730466442,3.441313750535924e-07,3.908286730466442
65,0.197248295870766,0.30045961059336845,1.591964920842862e-07,3.9082827790220764,3.44137523969521e-07,3.9082827790220764
66,0.20002644088303032,0.300458049238913,1.574804190024277e-07,3.908278602600175,3.441440038427372e-07,3.908278602600175
67,0.20280458589529463,0.3004565136619052,1.5578273312059086e-07,3.9082745882876284,3.441502411400275e-07,3.9082745882876284
68,0.20558273090755894,0.3004549711469534,1.541034777526461e-07,3.90827039183335,3.4415674597741867e-07,3.90827039183335
69,0.20836087591982325,0.30045343066538166,1.5244237685875622e-07,3.9082661220236887,3.441633572871814e-07,3.9082661220236887
70,0.21113902093208756,0.30045189330337974,1.5079923319333265e-07,3.9082617795290413,3.4417007398345776e-07,3.9082617795290413
71,0.21391716594435187,0.30045035822684985,1.491738511235481e-07,3.908257365959683,3.441768937943935e-07,3.908257365959683
72,0.21669531095661618,0.3004488250903546,1.475660403879821e-07,3.9082528779844132,3.441838215815683e-07,3.9082528779844132
73,0.2194734559688805,0.30044729724233077,1.4597560226434262e-07,3.908248328222123,3.4419083874598153e-07,3.908248328222123
74,0.2222516009811448,0.30044577249443233,1.444023447327628e-07,3.9082437226326547,3.441979364206863e-07,3.9082437226326547
75,0.2250297459934091,0.30044424655773666,1.4284611128037255e-07,3.908239015821574,3.4420518201893757e-07,3.908239015821574
76,0.22780789100567342,0.3004427252370028,1.413066961119373e-07,3.9082342404732002,3.442125270413046e-07,3.9082342404732002
77,0.23058603601793773,0.3004412080573738,1.3978389956761836e-07,3.9082294241741873,3.442199306331255e-07,3.9082294241741873
78,0.23614232604246635,0.30043814740478725,1.367877264539591e-07,3.908219216544096,3.442355835007006e-07,3.908219216544096
79,0.23892047105473066,0.30043667563444476,1.3531350987350263e-07,3.908214607515903,3.442426740383657e-07,3.908214607515903
80,0.24169861606699497,0.3004351705106411,1.3385545846470726e-07,3.908209547511312,3.4425043062962246e-07,3.908209547511312
81,0.2528111961160522,0.3004277671389158,1.2819082499777825e-07,3.9081684908142824,3.4431217276497423e-07,3.9081684908142824
82,0.2555893411283165,0.3004071682928205,1.2697082812689942e-07,3.907883607166799,3.4473319039081033e-07,3.907883607166799
83,0.2583674861405808,0.30042620966915157,1.254319717312976e-07,3.9081779745558887,3.4429872678746135e-07,3.9081779745558887
84,0.2611456311528451,0.30042472921526214,1.2408063354094987e-07,3.9081725322124106,3.4430703652985536e-07,3.9081725322124106
85,0.2639237761651094,0.3004232481193343,1.22743902731681e-07,3.908167008297776,3.443154654643752e-07,3.908167008297776
86,0.26948006618963805,0.30042030147094156,1.201135560011691e-07,3.908155853136941,3.4433247693037437e-07,3.908155853136941
87,0.27225821120190236,0.30041883083535614,1.1881965202608255e-07,3.908150181563184,3.4434111929118257e-07,3.908150181563184
88,0.27503635621416667,0.3004173663669674,1.1753969957729029e-07,3.9081444912059435,3.4434978777418627e-07,3.9081444912059435
89,0.2805926462386953,0.3004144471439634,1.1502109785782284e-07,3.9081329608532105,3.4436734139217323e-07,3.9081329608532105
90,0.2833707912509596,0.30041299014564377,1.1378215970164836e-07,3.9081271048525337,3.4437625029999426e-07,3.9081271048525337
91,0.2889270812754882,0.2889160297979212,8.408746119742638e-07,3.4665253925564046,2.289332613064256e-06,3.4665253925564046
92,0.29170522628775253,0.29088486134290514,9.907285027102966e-07,3.4285586572451563,2.6934253120876356e-06,3.4285586572451563
93,0.29448337130001684,0.30040720745366734,1.0895863559978984e-07,3.9081033260689817,3.444123953824142e-07,3.9081033260689817
94,0.29726151631228115,0.3004057694627952,1.0778511282984518e-07,3.9080972695565905,3.444215934273679e-07,3.9080972695565905
95,0.30281780633680977,0.3004029045262409,1.0547591761607848e-07,3.908085033585057,3.444401669972444e-07,3.908085033585057
96,0.3055959513490741,0.30040148149621837,1.0433994511008737e-07,3.9080789121121815,3.444494566585558e-07,3.9080789121121815
97,0.3083740963613384,0.3004000608521386,1.0321623970872228e-07,3.908072728151123,3.444588373931278e-07,3.908072728151123
98,0.3111522413736027,0.3003986401498778,1.0210466901883154e-07,3.908066481044531,3.444683104019163e-07,3.908066481044531
99,0.313930386385867,0.3003972179024748,1.0100511621283584e-07,3.9080601396342547,3.444779218168096e-07,3.9080601396342547
100,0.3167085313981313,0.3003958123657098,9.991736300177532e-08,3.9080538941503415,3.4448738924380095e-07,3.9080538941503415
101,0.31948667641039563,0.30039439306871574,9.884142120421809e-08,3.908047442924597,3.444971607095792e-07,3.908047442924597
102,0.32226482142265994,0.3003930009416158,9.777697908500699e-08,3.9080411890906954,3.445066375850188e-07,3.9080411890906954
103,0.32504296643492425,0.3003915996407205,9.672407562363617e-08,3.9080347733110887,3.445163534544916e-07,3.9080347733110887
104,0.32782111144718856,0.30039020288921037,9.568252454687004e-08,3.9080283319227527,3.445261058392822e-07,3.9080283319227527
105,0.3305992564594529,0.30038881068855605,9.465219963876699e-08,3.908021873362716,3.445358823031487e-07,3.908021873362716
106,0.3333774014717172,0.3003874232539275,9.363298754873647e-08,3.908015379800662,3.445457093100019e-07,3.908015379800662
107,0.3361555464839815,0.3003860354826139,9.262477743219363e-08,3.9080088299524345,3.4455561855917213e-07,3.9080088299524345
108,0.3389336914962458,0.30038465628099703,9.162741710053812e-08,3.9080023016619854,3.445654943809264e-07,3.9080023016619854
109,0.3417118365085101,0.3003832774778317,9.064082577876089e-08,3.9079957097414515,3.4457546334150207e-07,3.9079957097414515
110,0.3444899815207744,0.30038190602895737,8.966485790770222e-08,3.9079891237091684,3.4458542221671127e-07,3.9079891237091684
111,0.34726812653303873,0.30038053418189814,8.869943372384376e-08,3.907982459669074,3.445954955290143e-07,3.907982459669074
112,0.35004627154530304,0.30037916791616287,8.774440204965298e-08,3.9079758081362317,3.4460554908285397e-07,3.9079758081362317
113,0.35282441655756736,0.30037780775030587,8.6799662293279e-08,3.9079691411788438,3.446156242066325e-07,3.9079691411788438
114,0.35560256156983167,0.3003764479461344,8.586511953298961e-08,3.9079624187042885,3.44625780509148e-07,3.9079624187042885
115,0.358380706582096,0.3003750949296097,8.494063949506305e-08,3.907955701159089,3.44635928153272e-07,3.907955701159089
116,0.3611588515943603,0.3003737413056904,8.402614325789924e-08,3.9079489136269685,3.4464617857146106e-07,3.9079489136269685
117,0.3639369966066246,0.30037239816081607,8.312147842782552e-08,3.90794217021786,3.4465636240469434e-07,3.90794217021786
118,0.3667151416188889,0.3003710566718628,8.222657398018645e-08,3.907935380753191,3.446666130494911e-07,3.907935380753191
119,0.3694932866311532,0.30036971688200204,8.134132469886037e-08,3.907928544873354,3.446769316330075e-07,3.907928544873354
120,0.3722714316434175,0.3003683814749152,8.0465611779213e-08,3.9079217008498857,3.4468726118919044e-07,3.9079217008498857
121,0.37504957665568184,0.3003670496591346,7.959933967767731e-08,3.9079148291792767,3.4469763056677943e-07,3.9079148291792767
122,0.37782772166794615,0.30036572553811597,7.874238914604637e-08,3.9079079769173055,3.4470796995412323e-07,3.9079079769173055
123,0.38060586668021046,0.3003644027222827,7.789468647174056e-08,3.90790107140791,3.4471838734193667e-07,3.90790107140791
124,0.38338401169247477,0.30036308695036573,7.705610653312574e-08,3.9078941820454403,3.447287795309479e-07,3.9078941820454403
125,0.3861621567047391,0.30036177050678725,7.622658071159378e-08,3.9078872264878375,3.4473926912284916e-07,3.9078872264878375
126,0.3889403017170034,0.30036046112225184,7.540597801904833e-08,3.907880297663735,3.447497177592231e-07,3.907880297663735
127,0.3917184467292677,0.3003591578210913,7.459421210416455e-08,3.9078733683867792,3.447601660242751e-07,3.9078733683867792
128,0.394496591741532,0.3003578501506294,7.379122402699127e-08,3.9078663341426245,3.447707690686307e-07,3.9078663341426245
129,0.3972747367537963,0.30035655256072485,7.29968610760492e-08,3.9078593623617883,3.4478127853348975e-07,3.9078593623617883
130,0.40005288176606063,0.300355254336963,7.221107321676358e-08,3.9078523279592225,3.4479187982081076e-07,3.9078523279592225
131,0.40283102677832494,0.3003539650953711,7.14337382206902e-08,3.9078453185558035,3.448024429910112e-07,3.9078453185558035
132,0.40560917179058925,0.30035268062870546,7.066477354054097e-08,3.907838309156016,3.4481300520587646e-07,3.907838309156016
133,0.40838731680285356,0.3003513969414392,6.990410512468093e-08,3.907831250786761,3.44823639018783e-07,3.907831250786761
134,0.41116546181511787,0.300350121499452,6.915161531840327e-08,3.9078242294451444,3.448342171224385e-07,3.9078242294451444
135,0.4139436068273822,0.300348846092024,6.840725157587426e-08,3.907817135394076,3.448449018338393e-07,3.907817135394076
136,0.4167217518396465,0.3003475786379026,6.767089050257037e-08,3.90781007980781,3.448555287080185e-07,3.90781007980781
137,0.4194998968519108,0.3003463140040935,6.694246419674995e-08,3.9078030054683004,3.4486618245276554e-07,3.9078030054683004
138,0.4222780418641751,0.3003450523385458,6.62218901398572e-08,3.9077959026538784,3.4487687760464113e-07,3.9077959026538784
139,0.4250561868764394,0.3003437961901739,6.55090702987253e-08,3.907788814122874,3.4488755050867994e-07,3.907788814122874
140,0.42783433188870373,0.3003425372925031,6.480394740261986e-08,3.9077816548807314,3.448983278426333e-07,3.9077816548807314
141,0.43061247690096804,0.30034129033896223,6.410640309645542e-08,3.907774539955622,3.4490903826298514e-07,3.907774539955622
142,0.43339062191323235,0.30034004867390685,6.341636193575751e-08,3.907767449728468,3.4491971098824107e-07,3.907767449728468
143,0.43616876692549666,0.30033880838506644,6.273376065290114e-08,3.9077603259115126,3.449304329019206e-07,3.9077603259115126
144,0.438946911937761,0.30033756069034634,6.205854830648844e-08,3.907753068689192,3.4494135224524907e-07,3.907753068689192
145,0.4417250569500253,0.3003363399205518,6.139053895664805e-08,3.907746040021753,3.449519309351263e-07,3.907746040021753
146,0.4445032019622896,0.30033510926475854,6.072976331458837e-08,3.907738869483701,3.4496271974438156e-07,3.907738869483701
147,0.4472813469745539,0.30033388288139756,6.007610417961712e-08,3.907731691663635,3.4497351850703016e-07,3.907731691663635
148,0.4500594919868182,0.3003326623216882,5.9429477396903505e-08,3.907724532997675,3.449842879755892e-07,3.907724532997675
149,0.4528376369990825,0.30033144572845344,5.8789817013364853e-08,3.9077173589337186,3.4499507954533233e-07,3.9077173589337186
150,0.45561578201134684,0.30033023581429713,5.815703595266409e-08,3.9077102126056924,3.4500582903480167e-07,3.9077102126056924
151,0.45839392702361115,0.3003290245267615,5.753108405754216e-08,3.9077030074158676,3.450166653587386e-07,3.9077030074158676
152,0.46117207203587546,0.3003278206544833,5.691186511645125e-08,3.9076958255510257,3.450274661603748e-07,3.9076958255510257
153,0.46395021704813977,0.3003266194760464,5.629931942873029e-08,3.907688619818847,3.4503830163271445e-07,3.907688619818847
154,0.4667283620604041,0.3003254236608267,5.569336018654467e-08,3.90768144595166,3.450490889929568e-07,3.90768144595166
155,0.4695065070726684,0.3003242306782576,5.509393132010419e-08,3.9076742481836217,3.4505991125086325e-07,3.9076742481836217
156,0.4722846520849327,0.3003230467819665,5.4500947974800925e-08,3.9076670815330083,3.4507068621225783e-07,3.9076670815330083
157,0.475062797097197,0.3003218587227035,5.3914366279663756e-08,3.9076598480505136,3.450815602869967e-07,3.9076598480505136
158,0.4778409421094613,0.3003206871356181,5.333406980543491e-08,3.9076527319260084,3.450922588307004e-07,3.9076527319260084
159,0.48061908712172563,0.30031951209529484,5.276004122512151e-08,3.9076455364816667,3.4510307473554104e-07,3.9076455364816667
160,0.48339723213398994,0.3003183287929874,5.21922229061978e-08,3.9076382206347895,3.4511406906460965e-07,3.9076382206347895
161,0.48617537714625425,0.30031717015872206,5.163046601947877e-08,3.90763111281209,3.4512475315214193e-07,3.90763111281209
162,0.48895352215851856,0.30031599724954516,5.1074803001593936e-08,3.9076238185740277,3.4513571380107886e-07,3.9076238185740277
163,0.49173166717078287,0.3003148543629076,5.052505839543909e-08,3.907616787050997,3.4514628319417183e-07,3.907616787050997
164,0.4945098121830472,0.3003136988427397,4.998127279777259e-08,3.9076095888627207,3.4515709979062554e-07,3.9076095888627207
165,0.4972879571953115,0.3003125459637942,4.94433428178829e-08,3.907602385661665,3.4516792315284804e-07,3.907602385661665
166,0.5000661022075757,0.30031140269448725,4.89111942751664e-08,3.907595224588547,3.451786831154245e-07,3.907595224588547
167,0.5028442472198401,0.30031025971819314,4.838477950635275e-08,3.9075880440168116,3.451894717283036e-07,3.9075880440168116
168,0.5056223922321044,0.3003091202617317,4.786403432826553e-08,3.907580853748375,3.4520027381105716e-07,3.907580853748375
169,0.5084005372443687,0.3003079902322183,4.734888451874584e-08,3.9075737116074047,3.452110038528295e-07,3.9075737116074047
170,0.511178682256633,0.30030685463691686,4.683930166712098e-08,3.9075664773574,3.452218702294169e-07,3.9075664773574
171,0.5139568272688974,0.3003057314240635,4.633518309444162e-08,3.9075593405178917,3.452325913096618e-07,3.9075593405178917
172,0.5167349722811616,0.30030461276918524,4.5836492030790844e-08,3.9075522029725547,3.452433126068256e-07,3.9075522029725547
173,0.519513117293426,0.3003034883972399,4.5343187394482065e-08,3.907544985672372,3.452541522169739e-07,3.907544985672372
174,0.5222912623056902,0.3003023832283339,4.485516545248601e-08,3.9075378976926762,3.4526479856616847e-07,3.9075378976926762
175,0.5250694073179546,0.3003012746031124,4.437240848652962e-08,3.9075307592766206,3.4527551952626345e-07,3.9075307592766206
176,0.5278475523302188,0.30030016951972255,4.389485072164923e-08,3.907523612057084,3.452862530063403e-07,3.907523612057084
177,0.5306256973424832,0.30029906657380034,4.342243514337508e-08,3.907516460744345,3.452969920325407e-07,3.907516460744345
178,0.5334038423547475,0.30029797218152937,4.295509712438201e-08,3.9075093497240125,3.453076705601297e-07,3.9075093497240125
179,0.5361819873670118,0.30029687896634905,4.249279361933558e-08,3.9075022232959755,3.4531837148013204e-07,3.9075022232959755
180,0.5389601323792761,0.30029579171393345,4.2035463485109425e-08,3.907495115136181,3.453290446900216e-07,3.907495115136181
181,0.5417382773915405,0.30029470526159263,4.158306098147683e-08,3.907487986795307,3.453397473178432e-07,3.907487986795307
182,0.5445164224038047,0.3002936264489324,4.113552163774798e-08,3.907480895184873,3.45350395004578e-07,3.907480895184873
183,0.5472945674160691,0.3002925503093918,4.069280222323941e-08,3.9074737945228954,3.4536105544690737e-07,3.9074737945228954
184,0.5500727124283333,0.3002914740031425,4.025485231882799e-08,3.9074666772050075,3.45371740267152e-07,3.9074666772050075
185,0.5528508574405977,0.3002904083364495,3.982160490525544e-08,3.9074596237039634,3.453823296118361e-07,3.9074596237039634
186,0.555629002452862,0.30028934667351764,3.939302136146534e-08,3.907452572564712,3.4539291492521624e-07,3.907452572564712
187,0.5584071474651263,0.30028828553801784,3.89690557604171e-08,3.9074455011646494,3.454035298732427e-07,3.9074455011646494
188,0.5611852924773906,0.30028722886550546,3.8549653149488566e-08,3.907438436956098,3.4541413368332385e-07,3.907438436956098
189,0.5639634374896549,0.3002861796189414,3.813475771562511e-08,3.9074314159767534,3.4542467268546203e-07,3.9074314159767534
190,0.5667415825019192,0.30028513116189964,3.772433318301031e-08,3.9074243724270987,3.454352448214463e-07,3.9074243724270987
191,0.5695197275141836,0.300284086113807,3.73183260398309e-08,3.9074173353833928,3.4544580692982935e-07,3.9074173353833928
192,0.5722978725264478,0.3002830498697027,3.691667960887598e-08,3.907410355359593,3.4545628357204596e-07,3.907410355359593
193,0.5750760175387122,0.3002820138590226,3.651936259855408e-08,3.907403345726642,3.454668038317357e-07,3.907403345726642
194,0.5778541625509764,0.3002809825533664,3.612632115745785e-08,3.9073963468195143,3.4547730766089414e-07,3.9073963468195143
