,Transformation parameter epsilon,RMS colon IM-III,Parameter A,Parameter tau,Parameter C,Parameter alpha,Inverse parameter A,Inverse parameter gamma,Inverse parameter C,Inverse parameter alpha
119,0.00231482881802455,0.5785773199315117,10.136540281019453,34.05911244432832,0.9732538756006359,0.09547974106089671,10.136540281019453,34.05911244432832,0.9789651934145481,0.09547974106089671
120,0.002332499267017104,0.5804995738902194,10.148166213812011,34.0670858742636,0.9731749941308783,0.09546678457426971,10.148166213812011,34.0670858742636,0.9789309699626307,0.09546678457426971
121,0.002350169716009658,0.5824688727849262,10.159916506598675,34.075139230458674,0.9730956386605359,0.09545375182560235,10.159916506598675,34.075139230458674,0.9788963120113541,0.09545375182560235
122,0.0023678401650022115,0.5844832269282231,10.171752391898467,34.083243926560144,0.9730159051638937,0.09544067900734349,10.171752391898467,34.083243926560144,0.9788613095252333,0.09544067900734349
123,0.0023855106139947656,0.5865443456251807,10.183681222810963,34.09140433854673,0.9729357733935584,0.0954275559275462,10.183681222810963,34.09140433854673,0.9788259424143052,0.0954275559275462
124,0.0024031810629873192,0.5886519455556125,10.195696995703566,34.0996174422058,0.9728552546569187,0.09541439779133234,10.195696995703566,34.0996174422058,0.9787902246619309,0.09541439779133234
125,0.002420851511979873,0.5908086938644136,10.20782552040578,34.10790156457016,0.9727742805202226,0.09540118158496741,10.20782552040578,34.10790156457016,0.9787540925741478,0.09540118158496741
126,0.002438521960972427,0.5930143500507621,10.220053632614597,34.11624671896068,0.9726928817847079,0.095387920157535,10.220053632614597,34.11624671896068,0.9787175751751792,0.095387920157535
127,0.0024561924099649806,0.5952676145048036,10.232355469737929,34.12463415650349,0.9726111227881348,0.09537463792341791,10.232355469737929,34.12463415650349,0.9786807330227526,0.09537463792341791
128,0.0024738628589575347,0.5975713222549014,10.244762150088167,34.13308625421879,0.9725289200744446,0.09536131032195987,10.244762150088167,34.13308625421879,0.9786434893853537,0.09536131032195987
129,0.0024915333079500884,0.5999234140532621,10.257244130330875,34.14158254374094,0.9724463467686164,0.0953479697377665,10.257244130330875,34.14158254374094,0.9786059147769346,0.0953479697377665
130,0.002509203756942642,0.6023250874080645,10.269803450457074,34.150123136686446,0.9723633960049631,0.09533461017416626,10.269803450457074,34.150123136686446,0.978568001187175,0.09533461017416626
131,0.002526874205935196,0.6047798191856277,10.28248438326309,34.158741210762095,0.9722799482105952,0.09532120240118858,10.28248438326309,34.158741210762095,0.9785296410660839,0.09532120240118858
132,0.0025445446549277498,0.607282180706827,10.295211306721173,34.167381819426005,0.9721961985436163,0.09530781211256535,10.295211306721173,34.167381819426005,0.9784910157270462,0.09530781211256535
133,0.002562215103920304,0.6098358506885515,10.308029189953473,34.176077928022046,0.9721120258369067,0.09529440687371869,10.308029189953473,34.176077928022046,0.9784520151006046,0.09529440687371869
134,0.0025798855529128575,0.6124371473281516,10.320886423076022,34.18479208391532,0.9720275632016598,0.09528103138789001,10.320886423076022,34.18479208391532,0.9784127628476491,0.09528103138789001
135,0.002597556001905411,0.6150911229475526,10.333842046148575,34.193567009163004,0.9719426523267275,0.09526763990988134,10.333842046148575,34.193567009163004,0.9783731140705464,0.09526763990988134
136,0.0026152264508979652,0.6177932954897329,10.346845909091162,34.20236792410817,0.971857421489259,0.09525428386613825,10.346845909091162,34.20236792410817,0.978333191122459,0.09525428386613825
137,0.002632896899890519,0.6205408199225336,10.3598576096264,34.21116470640767,0.9717719762719357,0.09524099440553702,10.3598576096264,34.21116470640767,0.9782930904848651,0.09524099440553702
138,0.0026505673488830725,0.6233374953121885,10.372925680536214,34.21999318383179,0.9716861848783562,0.09522773861488357,10.372925680536214,34.21999318383179,0.9782526934387866,0.09522773861488357
139,0.0026682377978756266,0.6261802461839214,10.386022036513436,34.22883484558317,0.9716001183640435,0.09521454999682864,10.386022036513436,34.22883484558317,0.9782120698833008,0.09521454999682864
